"Aluno","Theta","ExpectedRaw","Score0to1000"
"Aluno4326",-0.478499050014239,45.9816588933737,510.907321037486
"Aluno4327",1.12914616897636,74.4661388302931,827.401542558813
"Aluno4328",1.49654067412349,79.2004851652,880.005390724444
"Aluno4329",0.240129488128585,59.2598493406178,658.442770451309
"Aluno4330",-0.941361820441322,38.5183211668667,427.981346298519
"Aluno4331",-0.663189934174067,42.8705534510817,476.339482789797
"Aluno4332",-0.854191858689369,39.836677691477,442.629752127522
"Aluno4333",0.499387199596833,64.0917466254894,712.130518060993
"Aluno4334",-1.55886138289956,30.5820871980095,339.800968866772
"Aluno4335",-0.494621941639382,45.7034727865237,507.816364294707
"Aluno4336",-0.17813113878799,51.3685410240652,570.761566934057
"Aluno4337",0.992203166196599,72.4323759201111,804.804176890124
"Aluno4338",1.12833625583141,74.454525968467,827.272510760745
"Aluno4339",-0.523422652277142,45.2096085331343,502.328983701492
"Aluno4340",0.934524903246764,71.5347601589162,794.830668432402
"Aluno4341",1.51230040948767,79.3794103431429,881.993448257143
"Aluno4342",0.0473142983810824,55.6002906610756,617.781007345285
"Aluno4343",1.27644748137163,76.4933040015853,849.925600017614
"Aluno4344",0.537275368794486,64.7794767868298,719.771964298108
"Aluno4345",1.48511637701564,79.0695368219647,878.550409132941
"Aluno4346",0.39390006616518,62.1483360332432,690.537067036036
"Aluno4347",-0.587949613743336,44.1176800287735,490.19644476415
"Aluno4348",-0.628315074876492,43.445067412366,482.722971248511
"Aluno4349",-0.179887528333408,51.3360570267797,570.400633630885
"Aluno4350",-0.714174752240105,42.0418613528384,467.131792809316
"Aluno4351",-0.8903542274894,39.284533112131,436.494812357012
"Aluno4352",2.02639698564775,84.1553745946202,935.059717718003
"Aluno4353",-0.575646878226534,44.3242936554273,492.49215172697
"Aluno4354",-0.510097208674086,45.4376167482947,504.862408314385
"Aluno4355",0.434566631652537,62.9021029942922,698.912255492136
"Aluno4356",1.47462874502181,78.948402908967,877.2044767663
"Aluno4357",0.736673093730914,68.2854809786101,758.727566429001
"Aluno4358",0.905743174221713,71.0781208644768,789.756898494187
"Aluno4359",0.794015906933663,69.252948981291,769.477210903233
"Aluno4360",-0.154325737848344,51.809738400254,575.663760002822
"Aluno4361",0.104288932562001,56.6817530938468,629.797256598298
"Aluno4362",1.13771592569441,74.5887069027124,828.763410030138
"Aluno4363",-0.916923685500964,38.8835591266922,432.039545852136
"Aluno4364",-0.0658667557424865,53.462634044641,594.029267162678
"Aluno4365",1.21667668599558,75.6912568910573,841.013965456192
"Aluno4366",1.228347725814,75.8500862247549,842.77873583061
"Aluno4367",-1.55258560034556,30.6488864443737,340.543182715263
"Aluno4368",-0.254572160207345,49.9641708525919,555.157453917688
"Aluno4369",0.36643762722486,61.6364942271169,684.849935856854
"Aluno4370",0.654930866595455,66.8732568774242,743.036187526935
"Aluno4371",0.503069735609415,64.1588507825569,712.876119806188
"Aluno4372",1.51807168487344,79.4444358058731,882.71595339859
"Aluno4373",-0.355821269280891,48.1371904851241,534.857672056935
"Aluno4374",0.858720398862946,70.3199470414286,781.332744904762
"Aluno4375",-0.888861048364573,39.307186391619,436.746515462433
"Aluno4376",0.965850249635288,72.0251902269684,800.27989141076
"Aluno4377",-0.304264939478238,49.0624371665793,545.13819073977
"Aluno4378",0.203719120538648,58.5699510642681,650.777234047423
"Aluno4379",0.980518343679658,72.2524446927807,802.804941030897
"Aluno4380",0.330619565458505,60.9659203483559,677.399114981732
"Aluno4381",-0.0114813378771828,54.4873783553289,605.41531505921
"Aluno4382",0.455054357477657,63.2797737097092,703.108596774547
"Aluno4383",-1.10157225277072,36.2121789851197,402.357544279108
"Aluno4384",0.296284915332216,60.3203518711735,670.226131901928
"Aluno4385",-0.98528719551858,37.8705947070691,420.784385634101
"Aluno4386",-0.145809299864984,51.967982189148,577.422024323867
"Aluno4387",0.104443256640522,56.6846845400671,629.829828222968
"Aluno4388",1.73746270138797,81.7204790784323,908.005323093692
"Aluno4389",1.01747211726709,72.8181080303462,809.090089226068
"Aluno4390",-0.0367539623671925,54.0105175019669,600.116861132965
"Aluno4391",0.214028544838605,58.7654328395885,652.949253773205
"Aluno4392",-1.11631443625728,36.007980048848,400.088667209423
"Aluno4393",0.10542688579703,56.7033691111416,630.03743456824
"Aluno4394",-2.57984344816427,23.5650838688092,261.834265208991
"Aluno4395",0.0269055037299713,55.2135140114208,613.483489015786
"Aluno4396",-0.628802026622299,43.4370031669616,482.633368521796
"Aluno4397",-0.0822007566827541,53.1559997229953,590.622219144392
"Aluno4398",-1.6332946607607,29.8131409275446,331.257121417162
"Aluno4399",-0.260604156110168,49.8542177561366,553.935752845962
"Aluno4400",1.31192051925479,76.9558853430957,855.065392701063
"Aluno4401",-0.329601047497257,48.6063900707496,540.071000786107
"Aluno4402",-1.52474651220682,30.9488714823802,343.876349804224
"Aluno4403",-0.532810431430082,45.0494886763874,500.549874182082
"Aluno4404",0.123946891962649,57.0552018661801,633.946687402001
"Aluno4405",-1.84622707798446,27.8520768619818,309.467520688686
"Aluno4406",2.56050592588343,87.1604243271319,968.449159190355
"Aluno4407",0.603172388395411,65.9604673893171,732.894082103523
"Aluno4408",0.387495286225461,62.0291565898029,689.21285099781
"Aluno4409",0.430812595132119,62.8327447189212,698.141607988013
"Aluno4410",0.133911076168826,57.2445076459087,636.050084954541
"Aluno4411",1.45969344601505,78.7743734220653,875.270815800725
"Aluno4412",1.78975187958241,82.2075085982203,913.416762202448
"Aluno4413",-0.316488005633789,48.8421014348387,542.690015942653
"Aluno4414",-1.42438091833262,32.0795797828028,356.439775364476
"Aluno4415",-1.37709424800511,32.6385842086021,362.650935651135
"Aluno4416",2.12009981845819,84.8151512586509,942.390569540565
"Aluno4417",-1.06965436293815,36.6590274514294,407.322527238104
"Aluno4418",1.55428570110799,79.8463842035505,887.182046706117
"Aluno4419",-1.72518640344168,28.9234650519554,321.371833910616
"Aluno4420",0.902647603159282,71.028668490263,789.207427669589
"Aluno4421",0.921248817064692,71.3248379415976,792.498199351084
"Aluno4422",0.177430283511004,58.0710897514772,645.234330571969
"Aluno4423",-0.419134264210695,47.016332224361,522.403691381789
"Aluno4424",1.5643541709848,79.9562772374939,888.403080416599
"Aluno4425",-0.918944687729593,38.853223950881,431.702488343122
"Aluno4426",1.54733324288303,79.7700294239487,886.333660266097
"Aluno4427",-0.142856677089474,52.0228929082917,578.032143425463
"Aluno4428",1.46726221685288,78.8627903491002,876.253226101113
"Aluno4429",-0.828958512145856,40.2262574546145,446.958416162384
"Aluno4430",-0.2017325734649,50.9328520286394,565.920578095993
"Aluno4431",1.18427156340424,75.2446525292452,836.051694769391
"Aluno4432",-0.0313038692042639,54.1132618324718,601.258464805242
"Aluno4433",0.311503361259661,60.6067978201403,673.408864668225
"Aluno4434",2.79100302439909,87.9691112513296,977.434569459218
"Aluno4435",-0.397628977140696,47.3950857189737,526.612063544152
"Aluno4436",0.0565921907289973,55.776251384216,619.736126491289
"Aluno4437",0.344419721003487,61.2246577970648,680.273975522942
"Aluno4438",-0.825964287602819,40.2727179216143,447.474643573492
"Aluno4439",-2.01161876595338,26.5693446197002,295.214940218891
"Aluno4440",-0.775202540210665,41.0677832192304,456.308702435893
"Aluno4441",0.745768931584254,68.4402640888853,760.447378765392
"Aluno4442",-0.696015244409008,42.3354804845714,470.394227606349
"Aluno4443",-0.148075050605438,51.9258620984007,576.954023315563
"Aluno4444",0.117078095213164,56.9247064193499,632.496737992776
"Aluno4445",-0.954795314560215,38.319026976475,425.766966405278
"Aluno4446",1.30528145701215,76.8700734554629,854.111927282922
"Aluno4447",1.91992273370077,83.3300171021446,925.889078912718
"Aluno4448",0.496250500243581,64.0345459886806,711.494955429784
"Aluno4449",0.0208887838423409,55.099574293696,612.217492152178
"Aluno4450",-0.475247112420391,46.0379160560292,511.532400622547
"Aluno4451",0.517660900921628,64.4241918355742,715.824353728602
"Aluno4452",0.148217563896598,57.5162973308914,639.069970343238
"Aluno4453",-1.05160298200272,36.9145811077125,410.162012307916
"Aluno4454",-0.782892167486515,40.9464497410295,454.960552678106
"Aluno4455",-0.607806987294774,43.7857772802663,486.508636447403
"Aluno4456",-0.0518906315895212,53.7254491579101,596.94943508789
"Aluno4457",-0.745734296961403,41.5356770081397,461.507522312663
"Aluno4458",0.338768787284505,61.1187637416532,679.097374907258
"Aluno4459",-0.0109335788903967,54.4977253479145,605.530281643494
"Aluno4460",1.65833715795827,80.9432796123828,899.36977347092
"Aluno4461",-0.0491060924105227,53.7778577043101,597.531752270112
"Aluno4462",-0.578536854063759,44.2756918496809,491.952131663121
"Aluno4463",2.18908372036987,85.2624400298207,947.360444775785
"Aluno4464",1.88204149499054,83.0164194450581,922.404660500645
"Aluno4465",1.33529061435065,77.2551457709401,858.390508566001
"Aluno4466",0.536768620737267,64.7703186182091,719.67020686899
"Aluno4467",0.199404601972081,58.4881134791724,649.86792754636
"Aluno4468",0.484509982873061,63.8201017467111,709.112241630123
"Aluno4469",-0.714088327304283,42.043254685662,467.147274285133
"Aluno4470",-0.920861591365221,38.8244729475343,431.383032750381
"Aluno4471",0.601715336169749,65.9345760905852,732.606401006502
"Aluno4472",-1.28438441916774,33.7820559951315,375.356177723684
"Aluno4473",1.88297566725478,83.0242807815725,922.492008684138
"Aluno4474",-0.672731575106009,42.7144478727914,474.604976364349
"Aluno4475",0.591927586068678,65.7603831274645,730.670923638494
"Aluno4476",-1.31310738507045,33.4211677728665,371.346308587406
"Aluno4477",0.378664927984348,61.8646477402964,687.384974892182
"Aluno4478",-0.0552528437001444,53.6621882895608,596.246536550676
"Aluno4479",-0.0545431364642965,53.675539751992,596.394886133244
"Aluno4480",-0.343254417485091,48.3617126820852,537.35236313428
"Aluno4481",-0.134571702379361,52.1771003948908,579.745559943231
"Aluno4482",1.04694809538581,73.2621564019676,814.023960021862
"Aluno4483",1.20046125886096,75.4688058718602,838.542287465114
"Aluno4484",0.958715306011299,71.9140940644398,799.045489604886
"Aluno4485",1.03743216850262,73.1195015381248,812.438905979164
"Aluno4486",1.43138290411313,78.43957384544,871.550820504889
"Aluno4487",1.00215288728172,72.5848124512873,806.497916125415
"Aluno4488",-2.08698650089791,26.0517308390924,289.463675989916
"Aluno4489",0.108259732274959,56.7571819449663,630.63535494407
"Aluno4490",0.250250145005966,59.4513359937184,660.570399930204
"Aluno4491",-0.280056767380247,49.5005498065316,550.006108961462
"Aluno4492",-1.09324096750346,36.3281935362466,403.646594847184
"Aluno4493",-0.358275829271596,48.0934141719574,534.371268577305
"Aluno4494",0.0333375510556099,55.3353641804365,614.837379782628
"Aluno4495",1.05546089589675,73.3892039922536,815.435599913929
"Aluno4496",0.948650069648561,71.7567589023882,797.297321137647
"Aluno4497",-1.02141076139435,37.3465179173332,414.961310192591
"Aluno4498",0.072418904755923,56.076570201921,623.073002243567
"Aluno4499",-2.07988531378526,26.0987714679355,289.986349643728
"Aluno4500",-0.107388397463124,52.6843487914354,585.381653238171
"Aluno4501",0.198104369199468,58.4634477079552,649.593863421725
"Aluno4502",0.409473802720256,62.4376172514411,693.75130279379
"Aluno4503",0.168829415281311,57.9077836759984,643.419818622205
"Aluno4504",0.0353736204088713,55.373945249314,615.266058325711
"Aluno4505",0.392128292036841,62.1153791149591,690.170879055102
"Aluno4506",0.919484321266158,71.2968457134753,792.18717459417
"Aluno4507",0.318653646133041,60.7412183546547,674.90242616283
"Aluno4508",-0.879185866270938,39.4542748595123,438.380831772359
"Aluno4509",0.594059884515412,65.7983712908494,731.093014342771
"Aluno4510",1.3472231062732,77.4062573618626,860.069526242918
"Aluno4511",-0.337265732729567,48.4689392728248,538.543769698054
"Aluno4512",-2.04806304591234,26.3139644526528,292.377382807253
"Aluno4513",0.754152824117534,68.5824969962326,762.027744402585
"Aluno4514",-0.217526904968975,50.6422963661288,562.692181845876
"Aluno4515",0.379784624831835,61.8855198709081,687.616887454534
"Aluno4516",-1.17606103062656,35.1948880432206,391.05431159134
"Aluno4517",-0.335119758332574,48.5073987079835,538.971096755373
"Aluno4518",0.124531171914252,57.0663023525414,634.070026139349
"Aluno4519",-0.0122484541993429,54.4728885506429,605.254317229365
"Aluno4520",-0.276802210198045,49.559621819187,550.662464657633
"Aluno4521",-0.4071957125655,47.2263417827017,524.737130918908
"Aluno4522",0.0639565285967099,55.9159703917218,621.28855990802
"Aluno4523",0.760780643097988,68.6946401297193,763.273779219104
"Aluno4524",0.434450421111213,62.8999566406503,698.888407118336
"Aluno4525",-1.26287925111567,34.0560815291348,378.400905879275
"Aluno4526",0.280683436559335,60.0262365783001,666.958184203334
"Aluno4527",-0.171022105939014,51.5001177969433,572.223531077148
"Aluno4528",0.486531683417582,63.8570671540872,709.522968378746
"Aluno4529",1.46061583814481,78.785173253254,875.390813925044
"Aluno4530",1.25175392544989,76.165377372796,846.281970808844
"Aluno4531",-0.721743432127938,41.9199911850397,465.777679833774
"Aluno4532",0.112068973484874,56.8295452507719,631.439391675243
"Aluno4533",0.266368640515009,59.7560040113563,663.955600126181
"Aluno4534",0.177410778307023,58.0707194473387,645.230216081541
"Aluno4535",-0.951713648350417,38.3646523109204,426.273914565782
"Aluno4536",0.997271835092262,72.5101208990606,805.668009989563
"Aluno4537",0.257440096321757,59.5872864030041,662.080960033379
"Aluno4538",-0.756130130933845,41.3700864853,459.667627614444
"Aluno4539",0.574299373622227,65.445494800803,727.172164453366
"Aluno4540",-1.04434769347098,37.0178648449138,411.309609387931
"Aluno4541",-0.771666170643738,41.1236892794798,456.929880883109
"Aluno4542",-0.247378935603988,50.0954644542933,556.61627171437
"Aluno4543",-2.09164309882401,26.021076641603,289.123073795588
"Aluno4544",-0.505427884202951,45.5177131082205,505.752367869116
"Aluno4545",1.05663665843918,73.4067090494346,815.630100549273
"Aluno4546",-1.41290908481201,32.2136669774011,357.929633082234
"Aluno4547",0.325489389848327,60.8696224602357,676.329138447063
"Aluno4548",-0.0657634648355655,53.4645749207256,594.050832452507
"Aluno4549",1.14184535664338,74.647566056499,829.417400627766
"Aluno4550",1.84007436358555,82.656532663264,918.405918480711
"Aluno4551",-0.695948901895403,42.3365563070376,470.406181189306
"Aluno4552",0.285416188906509,60.1155039716521,667.950044129467
"Aluno4553",-0.0484595738277212,53.7900281455969,597.666979395521
"Aluno4554",-1.09990088255702,36.2354175957815,402.615751064239
"Aluno4555",0.230400127582451,59.075642325068,656.396025834088
"Aluno4556",2.67937172954203,87.6079583729566,973.421759699518
"Aluno4557",0.711504597684125,67.8546705066595,753.940783407328
"Aluno4558",-1.43898796729393,31.9102739330322,354.558599255913
"Aluno4559",0.675274632536967,67.2281958333224,746.979953703582
"Aluno4560",0.719399458761077,67.9902018317151,755.446687019056
"Aluno4561",0.373237301682035,61.7634224116122,686.260249017913
"Aluno4562",-0.977233812628154,37.988498286053,422.094425400589
"Aluno4563",-0.427133619326362,46.8759736279176,520.844151421307
"Aluno4564",-1.43000333484296,32.0142224931055,355.713583256728
"Aluno4565",-0.632218014588678,43.3804657528292,482.005175031436
"Aluno4566",-2.5227435262321,23.7834396199013,264.260440221125
"Aluno4567",-1.71019074713437,29.0641423915716,322.934915461907
"Aluno4568",0.307709245661844,60.5354275075748,672.615861195275
"Aluno4569",1.17267246925263,75.0828000931494,834.253334368327
"Aluno4570",-0.476678953194563,46.013139714765,511.257107941833
"Aluno4571",0.306156445149437,60.5062095966061,672.291217740068
"Aluno4572",1.99775221954507,83.9413603552504,932.681781725005
"Aluno4573",-0.41016023746485,47.1741339260792,524.157043623102
"Aluno4574",0.237079355343956,59.2021134067824,657.801260075361
"Aluno4575",1.46810991236695,78.8726643122238,876.362936802487
"Aluno4576",0.17763861261539,58.0750448430943,645.278276034381
"Aluno4577",0.410756293794485,62.4614061706319,694.015624118132
"Aluno4578",0.597851415031405,65.86586533624,731.842948180445
"Aluno4579",-0.585136507308029,44.1648576649279,490.720640721421
"Aluno4580",1.23586897149275,75.9518726297893,843.909695886548
"Aluno4581",-0.73042375019701,41.7805904437115,464.228782707906
"Aluno4582",-0.20645410783171,50.8459068482389,564.954520535987
"Aluno4583",-0.0526842425847752,53.7105151612157,596.783501791286
"Aluno4584",0.651494266636097,66.8130796800248,742.367552000275
"Aluno4585",-0.840505857142871,40.0475414940667,444.972683267408
"Aluno4586",1.59688722607263,80.3058488525637,892.28720947293
"Aluno4587",-0.398060775120924,47.38746070047,526.527341116333
"Aluno4588",1.41996306234129,78.3026993944764,870.02999327196
"Aluno4589",1.70372322831477,81.3950367569959,904.389297299954
"Aluno4590",0.88460654280196,70.7391629649875,785.990699610972
"Aluno4591",-0.122658329904809,52.3991697882473,582.212997647192
"Aluno4592",0.166477544679256,57.863122046884,642.923578298711
"Aluno4593",0.689346670383339,67.4723936340623,749.693262600692
"Aluno4594",0.69465650908408,67.5642524666432,750.713916296036
"Aluno4595",-1.35043439207965,32.9610241319699,366.233601466332
"Aluno4596",0.340359561757486,61.1485813788433,679.428681987148
"Aluno4597",0.0803322209800683,56.226791020473,624.7421224497
"Aluno4598",-0.619092004300746,43.5980330598337,484.422589553708
"Aluno4599",-0.0908607215434052,52.9936690390562,588.818544878402
"Aluno4600",-0.679509246526008,42.6038457060361,473.376063400401
"Aluno4601",-2.06559766760364,26.1944978630394,291.049976255993
"Aluno4602",-0.392501457794055,47.4856939718651,527.618821909612
"Aluno4603",-0.2111429278439,50.7596370802098,563.995967557886
"Aluno4604",0.822959762121751,69.7335632903509,774.817369892787
"Aluno4605",-1.25639892188566,34.1392921859859,379.325468733177
"Aluno4606",0.474479284012099,63.6364651033344,707.071834481494
"Aluno4607",0.0547063669206806,55.740479696612,619.338663295689
"Aluno4608",1.02370126237273,72.9124812346127,810.138680384586
"Aluno4609",-0.654094031321416,43.0197998031978,477.997775591087
"Aluno4610",0.280359574456965,60.020126575283,666.890295280922
"Aluno4611",-0.901431867371696,39.1168664009375,434.631848899306
"Aluno4612",0.247202651405498,59.3936907718297,659.929897464774
"Aluno4613",0.507848002937447,64.245839915342,713.842665726023
"Aluno4614",-0.665452126044471,42.8335008167862,475.92778685318
"Aluno4615",0.862399895967812,70.3798067628851,781.997852920945
"Aluno4616",0.105491998954177,56.7046059800255,630.051177555839
"Aluno4617",0.161570382753011,57.7699282581344,641.888091757049
"Aluno4618",1.63130628693094,80.6665528546064,896.295031717849
"Aluno4619",0.923239868865407,71.3563984540308,792.848871711453
"Aluno4620",0.847262737173513,70.1329775224554,779.25530580506
"Aluno4621",0.0491835954995507,55.6357369640019,618.174855155577
"Aluno4622",0.305765989263394,60.4988619045825,672.209576717584
"Aluno4623",0.216387620655914,58.8101501388045,653.446112653383
"Aluno4624",0.652364469066393,66.82832342621,742.536926957889
"Aluno4625",0.901039831537579,71.0029582132367,788.921757924852
"Aluno4626",0.0876445100010939,56.3656327744951,626.284808605501
"Aluno4627",-0.0239888722362269,54.2512442946732,602.791603274147
"Aluno4628",-0.249849167315347,50.0503556890194,556.115063211326
"Aluno4629",-0.128927122508127,52.2822699734146,580.914110815718
"Aluno4630",0.369562566523233,61.6948424332706,685.498249258562
"Aluno4631",-1.70317764550439,29.1305369681639,323.672632979599
"Aluno4632",-0.599679152948635,43.9213912673105,488.015458525672
"Aluno4633",-0.34178445497959,48.388018406421,537.644648960233
"Aluno4634",1.43110145875079,78.4362131374009,871.513479304455
"Aluno4635",-1.13515634425793,35.749036368046,397.211515200511
"Aluno4636",0.348798136640937,61.3066523404473,681.18502600497
"Aluno4637",-0.0738138769519835,53.3133722956076,592.370803284528
"Aluno4638",-0.2261243293664,50.4844900240228,560.938778044698
"Aluno4639",2.24551614326872,85.6049068257632,951.165631397369
"Aluno4640",0.533978307975568,64.7198709319057,719.109677021174
"Aluno4641",-0.698547180706115,42.2944391726819,469.938213029799
"Aluno4642",0.768655842420176,68.827544241148,764.75049156831
"Aluno4643",0.339766497214325,61.1374656244598,679.305173605108
"Aluno4644",-0.936448708063547,38.5914725001952,428.794138891058
"Aluno4645",-1.68586949256552,29.2960427568388,325.511586187098
"Aluno4646",0.243818213500393,59.3296572361282,659.218413734758
"Aluno4647",0.558522455620552,65.1624440801914,724.027156446571
"Aluno4648",-0.36629998587981,47.9504838889886,532.783154322096
"Aluno4649",-1.46621029471285,31.5990374433685,351.100416037427
"Aluno4650",-0.478491854814801,45.9817833127087,510.90870347454
"Aluno4651",-0.5878821520028,44.1188109474634,490.209010527371
"Aluno4652",0.602649815542918,65.95118265274,732.790918363778
"Aluno4653",0.248460302314949,59.4174815654644,660.194239616271
"Aluno4654",-0.295101897013868,49.227999595647,546.977773284966
"Aluno4655",-1.43107430504576,32.0017999726589,355.575555251766
"Aluno4656",-1.01878946622274,37.3842820839618,415.38091204402
"Aluno4657",1.33271330789384,77.2223572071208,858.026191190231
"Aluno4658",-0.184228237553761,51.2558178368474,569.509087076082
"Aluno4659",1.09740937358413,74.0073339949526,822.303711055028
"Aluno4660",0.834287145610973,69.920201961917,776.891132910189
"Aluno4661",-1.48374621801244,31.4015204450136,348.905782722373
"Aluno4662",0.585991612459325,65.6545151729976,729.494613033306
"Aluno4663",-1.26328972156733,34.0508207728006,378.342453031118
"Aluno4664",-0.883815257758562,39.3838300396265,437.598111551406
"Aluno4665",0.363864593828384,61.5884314436365,684.315904929294
"Aluno4666",-0.728839492690448,41.8060032140306,464.511146822562
"Aluno4667",-2.11326510433544,25.8807271607963,287.563635119958
"Aluno4668",-1.26063932991563,34.0848100411728,378.720111568587
"Aluno4669",-0.2114810792439,50.7534182529252,563.926869476947
"Aluno4670",0.781996414238243,69.0518209866684,767.242455407427
"Aluno4671",-1.3699420175929,32.7245759468858,363.606399409842
"Aluno4672",0.454491008658194,63.2694086627803,702.993429586448
"Aluno4673",1.59670318974781,80.3038949948543,892.265499942826
"Aluno4674",-1.55802083475992,30.5910162960374,339.900181067082
"Aluno4675",-0.597534676258757,43.9572270589205,488.413633988005
"Aluno4676",-0.211337876990809,50.7560517901275,563.956131001417
"Aluno4677",-0.660335854875765,42.9173379737154,476.85931081906
"Aluno4678",0.954354578761125,71.8460169420009,798.289077133344
"Aluno4679",-0.242324496858884,50.1878315871115,557.642573190128
"Aluno4680",-0.111766303858363,52.6025269991057,584.472522212286
"Aluno4681",1.78832561618667,82.1945019351355,913.272243723728
"Aluno4682",0.304341914252995,60.472060717265,671.911785747389
"Aluno4683",0.0818541573593825,56.2556864661571,625.063182957301
"Aluno4684",0.115620465749482,56.897014596868,632.189051076311
"Aluno4685",-0.885265549566077,39.361785958264,437.353177314044
"Aluno4686",0.878835344591722,70.6460883463089,784.95653718121
"Aluno4687",-0.492313183919316,45.7432332179343,508.258146865937
"Aluno4688",-0.176299052489561,51.4024351728442,571.138168587157
"Aluno4689",-1.85969036739205,27.7399140622804,308.221267358671
"Aluno4690",0.442943373265419,63.0566961942756,700.629957714173
"Aluno4691",0.769710178502742,68.8453089448931,764.947877165479
"Aluno4692",1.11466642558829,74.2577646389756,825.086273766396
"Aluno4693",-1.27957006181271,33.8431190207096,376.034655785663
"Aluno4694",0.623724296720666,66.3245462283958,736.939402537732
"Aluno4695",0.145225827200377,57.4594640834135,638.438489815705
"Aluno4696",-1.09139666119292,36.3539355641536,403.932617379485
"Aluno4697",0.283223086881028,60.0741434270508,667.490482522787
"Aluno4698",0.693436775696208,67.5431653158102,750.479614620113
"Aluno4699",0.696557932291923,67.5971082850141,751.078980944602
"Aluno4700",0.458230407401239,63.3381884766737,703.757649740819
"Aluno4701",-0.264794033155563,49.777922188932,553.088024321466
"Aluno4702",1.62156100266953,80.5653746845138,895.17082982793
"Aluno4703",-0.71435946808736,42.0388835158894,467.098705732105
"Aluno4704",0.274616525419427,59.911747956884,665.686088409823
"Aluno4705",-1.46787178450814,31.5802229551519,350.891366168355
"Aluno4706",-0.17001913612187,51.5186935634883,572.429928483203
"Aluno4707",0.347129937909557,61.2754175791931,680.837973102145
"Aluno4708",-0.10033886092635,52.816202322798,586.846692475534
"Aluno4709",0.313285724815812,60.6403151735454,673.78127970606
"Aluno4710",-0.842304100342449,40.0197764516883,444.664182796537
"Aluno4711",-0.97614608173308,38.0044524703733,422.271694115259
"Aluno4712",-1.16386943000145,35.3588943245437,392.876603606041
"Aluno4713",-0.899916614137866,39.1397595811314,434.886217568127
"Aluno4714",-0.669053016166509,42.7745755395797,475.273061550885
"Aluno4715",-0.47297008647604,46.0773370682341,511.970411869267
"Aluno4716",-1.65178575402334,29.6288097429988,329.208997144431
"Aluno4717",0.306955344273072,60.5212425088255,672.458250098062
"Aluno4718",-0.380400707152051,47.6999812858755,529.999792065283
"Aluno4719",0.25557271367544,59.5519843752347,661.688715280386
"Aluno4720",-0.892290414869098,39.255177637879,436.168640420878
"Aluno4721",1.75303031620402,81.8676733840605,909.64081537845
"Aluno4722",-1.49808353260132,31.2417716422644,347.13079602516
"Aluno4723",-0.249065260541163,50.064668183429,556.274090926989
"Aluno4724",-1.43605964661379,31.9440867802371,354.93429755819
"Aluno4725",0.743699214562831,68.4050868987145,760.056521096827
"Aluno4726",-0.684501720639807,42.5225265712408,472.472517458231
"Aluno4727",0.250557133219922,59.4571421517282,660.63491279698
"Aluno4728",-0.799216317546152,40.6899264307036,452.110293674484
"Aluno4729",-0.046599944110295,53.825039359962,598.055992888466
"Aluno4730",-0.295835962025284,49.2147240317515,546.830267019461
"Aluno4731",-0.363738771637858,47.9960758011945,533.289731124383
"Aluno4732",2.58683904208385,87.2655480997475,969.617201108305
"Aluno4733",0.423368673807381,62.6950745727427,696.611939697141
"Aluno4734",-2.13292041655067,25.755956972529,286.177299694767
"Aluno4735",1.88861249149835,83.0715787058009,923.017541175566
"Aluno4736",-0.0899837381191188,53.010100202874,589.001113365267
"Aluno4737",-0.606140072827774,43.8135630873074,486.817367636749
"Aluno4738",-1.17333438529565,35.2314820311818,391.460911457576
"Aluno4739",0.69689787954317,67.6029802994323,751.144225549248
"Aluno4740",0.700461036804561,67.6644887476636,751.827652751818
"Aluno4741",1.3828252817172,77.850328352489,865.003648360989
"Aluno4742",-0.478356129908566,45.9841303121782,510.934781246425
"Aluno4743",0.465312601941539,63.4683143508982,705.203492787757
"Aluno4744",0.197577701563367,58.4534562925463,649.482847694958
"Aluno4745",0.362483840650499,61.5626325211454,684.029250234949
"Aluno4746",0.423512043980699,62.6977278283412,696.641420314902
"Aluno4747",-0.107454075151117,52.6831209408513,585.368010453903
"Aluno4748",-0.233866915572697,50.3425924895655,559.36213877295
"Aluno4749",-0.373625654978156,47.8202350670296,531.335945189217
"Aluno4750",0.547170353817029,64.9580779573868,721.756421748742
"Aluno4751",0.301543599233486,60.4193844344912,671.326493716569
"Aluno4752",2.28853653078868,85.8522181144831,953.913534605368
"Aluno4753",-1.09983007178313,36.2364025376399,402.626694862666
"Aluno4754",1.2286066120533,75.8535971979317,842.817746643685
"Aluno4755",-0.700044914616611,42.2701773564035,469.668637293372
"Aluno4756",-0.215742292811154,50.6750846053093,563.056495614548
"Aluno4757",-0.18406984685245,51.2587446963302,569.541607737002
"Aluno4758",0.838203205305611,69.984533333261,777.605925925122
"Aluno4759",-0.983646153774389,37.8945886822222,421.050985358025
"Aluno4760",0.419271739894102,62.619227089177,695.769189879744
"Aluno4761",1.8183338088808,82.4648962149377,916.276624610418
"Aluno4762",0.815571739424365,69.6113892582017,773.459880646686
"Aluno4763",-0.367287030934267,47.9329210631577,532.588011812863
"Aluno4764",0.733620412795228,68.2334244807322,758.149160897024
"Aluno4765",0.560521039201195,65.1983634260736,724.426260289706
"Aluno4766",0.270824739079134,59.8401617925565,664.890686583962
"Aluno4767",-0.683165548304422,42.5442780264775,472.714200294195
"Aluno4768",-1.87257890071568,27.6338421534857,307.042690594285
"Aluno4769",-0.00142494971647116,54.677412272015,607.526803022389
"Aluno4770",1.10011699037556,74.0467760629522,822.741956255024
